de,plx,ra,vmag,absmag
15.34583101,11.09,22.87080776,3.62,28.844657646201863
37.48818131,6.18,72.47777728,4.89,28.844942181647987
-13.38445095,6.18,159.38853109,4.89,28.844942181647987
-49.40569161,3.54,157.00866133,6.1,28.845016191423106
-36.54533685,3.07,133.1612556,6.41,28.84569167765007
-55.47283502,2.8,126.28877313,6.61,28.845790253323102
79.41851027,4.69,46.53313395,5.49,28.845864011232983
-57.0343916,13.72,142.80564072,3.16,28.846770684962983
-47.86664025,3.1,127.79432795,6.39,28.846808268924505
-7.26088199,2.7,82.35585642,6.69,28.846818916445404
15.82250445,3.71,86.68955602,6.0,28.84686957046128
-6.01397169,7.86,0.48996506,4.37,28.847112652669605
-0.49278056,8.7,107.96608486,4.15,28.847596310879105
61.42109575,3.19,25.74298829,6.33,28.848953378010705
-43.75255904,3.68,116.32521067,6.02,28.8492391137448
-64.54718562,2.9,161.91638663,6.54,28.85199002283225
38.85928608,2.81,0.00500795,6.61,28.853531688899054
9.38777759,3.41,134.42512167,6.19,28.853772006903213
42.02097538,2.53,43.09366134,6.84,28.855602733996946
-46.75646248,3.32,22.37723818,6.25,28.855690374922503
-20.77504109,2.45,101.48943131,6.91,28.85583031158621
-30.76539538,4.36,70.7888076,5.66,28.85743236030091
-13.26430421,3.16,47.77194948,6.36,28.858435605655828
-1.47020476,3.87,83.51689842,5.92,28.858554837231356
24.56755473,6.25,87.25399777,4.88,28.85940020119604
-34.31176992,2.57,72.29896986,6.81,28.859665503115288
-22.20287436,2.78,104.31153292,6.64,28.86022382380649
-37.01460328,2.48,95.93854167,6.89,28.86225828740486
28.52970567,3.21,18.52027175,6.33,28.86252511160339
-1.46406552,3.72,141.592957,6.01,28.86271494505032
16.97642385,2.97,107.94517387,6.5,28.863782267577133
-8.74475953,4.73,139.17240336,5.49,28.864305483609485
43.25844467,2.76,111.74387401,6.66,28.864545250313697
1.5015243,2.76,96.32702656,6.66,28.864545250313697
-47.09771376,10.55,136.03883562,3.75,28.86626233744748
31.97622008,6.88,159.68005265,4.68,28.867942055667697
43.18837233,8.39,125.70887544,4.25,28.868809893027056
-74.91206044,2.4,3.51691854,6.97,28.871056085126718
-20.82457549,4.88,29.94245126,5.43,28.872098989319888
2.50826491,5.11,73.34481369,5.33,28.87210448115848
